"InitialFrequency","InitialLatitudeGradient","InitialLongitudeGradient","SelectionBase","SelectionDairying","Migration","SelectionMultiplierBritishIsles","SelectionMultiplierRhineDanube","SelectionMultiplierMediterranean","SelectionMultiplierBaltic","Distance"
0.0017038830843693787,-0.001882158415844126,0.006762613612721033,0.003059794812405161,0.03853240517973295,0.005684098977414494,1.24852245877269,0.8382198340171472,1.0933777090710248,2.36901018098288,0.3206872050809022
0.0003687619343968242,-0.007774221759084489,-0.002261301731540467,0.008486080697372441,0.027172715058609284,0.007118873794398376,1.495313102363923,1.3845220911179168,0.9701773921332388,0.9682008478042782,0.3332208995279426
0.0001373368006488008,-0.0034297540619432285,0.0011674725360122978,0.008636989986289428,0.03999049572933261,0.002988142782955473,1.614064674756378,0.8927000065799138,1.184472156969738,2.133247902114875,0.4391971998003118
0.0005942928849887978,0.004627082830025436,-0.007493745083214577,0.0020378722400549282,0.025780159917072887,0.001592620150126789,2.137695396301702,1.4772827659493464,0.6856525902176244,2.3274835963267644,0.0689073460166566
0.0002140497537149087,0.004466080977229978,-0.00025872902379136067,0.0028355712430150753,0.002787728573742978,0.005458067048098038,1.034682980364001,1.5169608579789995,0.8398226412836879,1.6574033495253826,0.06095258252825962
0.00016114611357911132,0.00006903471057305755,-0.0008361875296334347,0.00738040314400151,0.03177728643884779,0.008049703389675561,2.18476003740619,1.26681933738174,0.9234976425960286,1.074914847529831,0.09751918888283027
0.0004687715076400375,-0.007943167848367027,0.0021110325293212926,0.007811263621012845,0.03964246535624001,0.010911531370114084,1.2081422824841115,1.4726390936260383,1.3607710677038154,1.2195866660989592,0.5408971549891143
0.010323797775385807,-0.004668631983898093,-0.005912917585544829,0.005406196923531265,0.033302953942286724,0.004187968840021611,1.9698757381264413,1.5449246630474665,0.9287434026054902,1.1303644340969687,0.5605487224298057
0.00198405330416237,-0.004025117799472102,-0.0055493180111697744,0.0005986508307142984,0.016397843279996323,0.013948958702006024,1.9616677420064317,1.2594921766979787,0.7572541472877191,1.9099875414848035,0.04095186508742921
0.023406907156220673,0.004964687718840544,-0.006194657975265728,0.009944761079645828,0.013663425819859345,0.003405093163956061,0.8795473644193634,1.5626265412999776,1.1252335998692256,0.8411231263690375,0.4480056395270548
0.002411650359896456,-0.003993853135616005,0.0008620103717625192,0.010421655767251261,0.030365706287078638,0.014615837441155476,1.3427815487918475,1.0982988579244364,0.798982893615429,2.0800486328940835,0.3678400956188596
0.012575918255567385,-0.0007741672072720247,0.004573443708283439,0.009115325056462936,0.007885533457005042,0.00512002968410422,1.936877423215795,1.6890063868801075,0.550441535321108,1.0915191826069328,0.1356658873296503
0.03161264032114556,-0.004708847500434074,-0.0026776786912577747,0.005424583169119935,0.011903944215422176,0.007772876983203534,1.2318514158339098,1.6201509008824746,1.1181039334239018,1.9839731461566354,0.331839836108799
0.006457082453260907,-0.0068622910287792546,0.0012387715873052052,0.004809910330532451,0.024451146261047604,0.0008544588339140823,0.804961622854148,1.1884977887886221,0.7361489767482462,0.9398332809645833,0.24485002085849752
0.0005327521334164392,0.004661284049021746,-0.0032475074071110764,0.00922889944584778,0.03693504684951103,0.0017086833558689395,1.8388716480258225,1.6118193628671573,0.5165688305672945,1.2699714308289127,0.20755699587758253
0.00017946259759829032,-0.004450322607815915,-0.00515686336064962,0.00953267357832116,0.01218214663257582,0.005906926195043143,1.1150361097707764,0.8523562703547107,0.8765498941961966,0.8334764614127842,0.06833535169715217
0.0005997816705899402,0.003003193898048673,-0.006527804543837135,0.010273724383317327,0.015390251618032194,0.013886823362778355,2.0564470293469235,1.5191033361178459,1.1996221846568136,1.0705161249199402,0.08365784214234537
0.003707402043500799,0.0002984510816389312,-0.0011335514725643349,0.0067170301862822445,0.004960494953511372,0.012753692718515943,1.4289965433213192,1.5256150211231043,0.7874626813508706,0.8045155663952301,0.042076418017393216
0.0002203445412339666,-0.0038538489832783645,0.007568545568557561,0.011078519106022469,0.03796721290816535,0.004517867581077498,1.5726328456710648,0.8703649422946191,1.0263126261386515,1.5898633076539235,0.35976341582155213
0.00020992416106450028,0.005956612090812644,-0.0044085110126772025,0.005045880879178483,0.026526301170924527,0.012452767740844473,0.8792012138998129,1.750524719628834,0.5881838948440433,1.030782266787988,0.04555840250800735
0.007918523544110472,0.0024514634387864946,-0.006605984531463175,0.005845921225509494,0.014354675026486845,0.006647936039107431,1.2810004914710869,1.1758685303691105,1.1648354349746266,2.1637500130462417,0.18027938609187044
0.0004146309503714569,0.00007849378458720403,-0.0025086687767161635,0.004961956059102892,0.026504403454685816,0.0021355093970419525,1.727985409503964,1.3067158216825372,1.1353123767467057,1.9207325207422083,0.11161911271055894
0.0001371119103158694,0.0036530069309426354,-0.0030403834127640224,0.003718135464253181,0.025488215751390354,0.002127040468957061,1.2866017323528618,1.1426316845615971,1.0520945672518787,1.7725264999189847,0.04134947123032599
0.00010566459743062114,0.007736932560375947,0.005315644824810434,0.00945262097810504,0.011533650715867151,0.0034614886090932506,0.9732689426709021,0.640868854012986,0.45789295857160883,2.2899239705530685,0.05204526991199848
0.0001409612395515531,-0.005196803905755469,-0.0004568776678547053,0.005862737861462859,0.03750707745967823,0.014700837954455523,1.0554357464574773,0.8322149519545131,1.1462835653608303,1.4445111429712607,0.40116990115628004
0.0014266277178841102,-0.005140045962598705,0.00291800371771825,0.0053373001622874896,0.008995693661475243,0.007577860201122674,2.1055996743629555,1.7625969147983311,0.8810038726721753,2.2258708067813737,0.04169615122733828
0.00018922701382781404,-0.0017365676962832152,0.007353947742271451,0.010201172952580542,0.006730341357184031,0.013772289483058916,1.585007576142009,1.1788754289824401,0.8708818306508367,1.6212356574362672,0.0403552028435745
