"InitialLatitudeGradient","InitialLongitudeGradient","SelectionBase","SelectionDairying","Migration","SelectionMultiplierBritishIsles","SelectionMultiplierRhineDanube","SelectionMultiplierMediterranean","SelectionMultiplierBaltic","CallErrorRate","InitialFrequency","LogPosterior"
0.0023478832710874774,-0.0014870949960313724,0.014427352916710151,0.006789888952324471,0.0301537807305109,2.1780519106807943,1.4544163083823616,1.3859522551970662,1.7783775605361551,0.0023127567777470677,0.000800479108345999,-2689.480615644768
0.0024750876025907056,-0.0014769362769090503,0.014438004633880674,0.006836694221362504,0.02978068915921992,2.180140663379886,1.4431534947379974,1.3864074826283295,1.7544347947058996,0.0022613514856253156,0.0007902608264567136,-2689.1676472942654
0.0022001038030799933,-0.001382244783575821,0.014420013721960017,0.00690375665643368,0.030282812255611854,2.1787581118208896,1.43705154534822,1.3858239465609898,1.76541022687632,0.002075845366865851,0.000797739830135925,-2688.374202623714
0.002051679163766449,-0.0011974069197292388,0.014416574178778946,0.006917741642191785,0.030346749617695665,2.178537818423788,1.4366108936550683,1.3856628046974384,1.7711952755571585,0.0020567742684799587,0.0007952973768382079,-2688.869378358058
0.0020650499909549373,-0.0014133261069236925,0.0143951396778436,0.00699308567784172,0.030881332609634812,2.178537385494991,1.4251325168646134,1.385166941801695,1.7690422743625103,0.0018585357465414549,0.0007986067104892836,-2690.6803536346715
0.00214330434998055,-0.0014098216087235545,0.014392829207565887,0.006961644741332577,0.030678294603317155,2.1789102661104973,1.4321753572989704,1.3853330483688433,1.7649073949673566,0.0019549411574053314,0.0007962701541622529,-2689.536503701288
0.001979273482549001,-0.0012811899358667281,0.01439424871346314,0.007068516277812549,0.030681796712814905,2.179354298424919,1.423037091680021,1.3852551483328273,1.7473713318146697,0.0018804509191672318,0.0007797912668008366,-2689.70259068979
0.0020139673522860703,-0.0013275383381251317,0.014393987894452573,0.007117911035132316,0.030744777560366893,2.17936036336933,1.4247677063632196,1.3853107473278707,1.7409756059381354,0.0019517250096432182,0.0007692924560975469,-2689.499110030951
0.0018690599646435067,-0.0011054948663757422,0.014388470607553747,0.00708906963995234,0.030611346046442334,2.1788851159404747,1.4289748010254175,1.3854883963826234,1.7397890650982286,0.0019298598782213371,0.0007680627981409454,-2690.871135275165
0.0020158402004953804,-0.0010694405273972037,0.01441293147626713,0.007061855085792458,0.030049634723961827,2.18091864029103,1.4263673315538412,1.3861054313262418,1.7227441880269274,0.0020546558059855026,0.0007566988371926246,-2689.1079784174203
0.002042253430331072,-0.001107333106180653,0.014414229825121968,0.00704523931851466,0.03008328691860308,2.1811710287063444,1.4179055073098648,1.3860828001946919,1.7226425107187333,0.0019504465418228075,0.0007594208138947352,-2688.908260043566
