"OriginLatitude","OriginLongitude","OriginTimeBP","SelectionBase","SelectionDairying","Migration","SelectionMultiplierBritishIsles","SelectionMultiplierRhineDanube","SelectionMultiplierMediterranean","SelectionMultiplierBaltic","DairyingLeadYears","CallErrorRate","Dominance","InjectFrequency","LogPosterior"
52.378005526059326,4.10320273901975,6773.510174018404,0.017113949149197217,0.0336644991867401,0.2116193384413593,2.1988474903957247,0.8848481201874863,1.3940296337455407,2.327415833630411,83.3620421970942,0.018390601128498617,0.9650041328510616,0.005046537028660829,-2851.0896573783657
52.37063622281282,4.067225756331537,6781.370383724588,0.017374690029805573,0.033336458470433164,0.21141060027921552,2.1988101921629557,0.8948104586076986,1.393895994697385,2.3288291764083846,82.1347639631088,0.018389814930669206,0.9642947554900523,0.004942968959812044,-2850.9809922819563
52.44510047794036,4.0649413396406615,6797.528367229519,0.016987635090048265,0.03398140808710636,0.20947316268321903,2.198858940818903,0.8828556957358069,1.394014413058261,2.3277090214315206,82.65753929857127,0.018325984058502293,0.9643785895101852,0.004937729363196349,-2851.3680494391883
52.465799266477646,4.058571900797505,6821.440985587058,0.01723066343016778,0.0337741133842051,0.20984247245640922,2.198858056294649,0.8861042931520837,1.3940457471864263,2.3282087457830096,80.87149069990726,0.01841886555529639,0.9645618312226651,0.004777491364641326,-2851.267679175311
52.58790429655119,4.0448839289351355,6891.6819213659255,0.017883680917126353,0.03359989507488873,0.20869378253924314,2.1988505301299837,0.8916068792955052,1.3939765294248256,2.3290646682364624,78.12135578541721,0.01860715246269999,0.9646228910576056,0.0044916074635253135,-2851.491926664212
52.698718529727216,4.162775038871464,6870.250537406566,0.017872033739494468,0.034051067623567174,0.20989447899826041,2.1988748790436223,0.8746967959437731,1.3940668997119108,2.3266154567546184,79.14761151738732,0.01866900152163443,0.9656284494910021,0.004611113546521118,-2852.70852994426
52.72748184874534,4.124280058978503,6914.074292668868,0.018497922005210127,0.0335434395962918,0.20969577011400978,2.1988483502414278,0.878581550671813,1.3939363277355643,2.329206525265181,75.76656906455234,0.018805580798716866,0.9653962487421992,0.004508187018112057,-2852.5484413370123
52.70944650842563,4.092881393271512,6991.866245535615,0.018968737048951256,0.03276050720377049,0.21135669716693606,2.1989045319943914,0.8670935445997306,1.3941235893235633,2.332974384604497,71.6102016278523,0.019051914520804555,0.9670424082508813,0.004372067971246027,-2851.8874063666904
52.71595331838979,4.259842049221913,6866.115940525531,0.01872949382604045,0.03328379202629074,0.2108899791976875,2.198756493665397,0.8927387133178435,1.3937418286262524,2.3244754223382893,75.86341013050723,0.018790062838465182,0.9646986869289274,0.004493689879460013,-2852.8315041255305
52.81095429688028,4.174797897181142,6917.48526429236,0.019266879030263827,0.03310503154029648,0.2080748255456386,2.1986919342497426,0.912027771261291,1.3933542497475742,2.3272772142200777,73.69047737675969,0.018796749308426623,0.9634420185118561,0.004237832643054655,-2854.6675419754665
52.77749404203266,4.1346117252084955,6994.2793385536515,0.020207515475606615,0.03190702870489673,0.20849198365098948,2.198642090502846,0.9301029563746415,1.3930797789940437,2.333332968994375,67.84272856339483,0.019014063200112986,0.9632856453799616,0.004057405454703907,-2853.198375721988
52.77749404203266,4.1346117252084955,6994.2793385536515,0.020207515475606615,0.03190702870489673,0.20849198365098948,2.198642090502846,0.9301029563746415,1.3930797789940437,2.333332968994375,67.84272856339483,0.019014063200112986,0.9632856453799616,0.004057405454703907,-2853.198375721988
